year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1995,30,78.7,45.5,13.2,27.4,43.9,29,160,18.3,34.5,14.2,17,160
1996,25.9,17,45.7,31.5,22.9,30.2,26.2,53.8,18.3,81.8,16.5,43.4,81.8
1997,21.8,56.6,15.5,34,37.6,54.1,22.1,44.2,15.5,56.1,56.6,45.7,56.6
1998,84.3,62.5,36.6,71.1,46.5,22.9,40.1,97,73.2,13.5,3.3,40.9,97
1999,50.8,12.2,8.1,6.4,NA,125.7,48.5,46,26.2,39.9,17,32.3,NA
2000,19.8,20.8,25.9,27.2,18.5,21.3,21.6,NA,45.2,2.5,21.1,48.5,NA
2001,11.7,9.4,27.9,6.1,20.3,30.5,61,NA,25.7,6.4,4.3,2.5,NA
2002,31.2,31,62,NA,NA,NA,NA,NA,NA,NA,48.3,34,NA
2003,13.2,22.9,NA,40.6,22.4,NA,26.7,36.3,33,NA,8.1,NA,NA
2004,NA,39.4,10.2,NA,NA,NA,NA,NA,101.6,16.8,31.5,47,NA
2005,10.7,8.9,41.1,NA,NA,NA,NA,NA,30.5,111.8,53.3,NA,NA
2006,NA,NA,0,NA,50.8,NA,NA,68.6,NA,NA,NA,50.8,NA
2007,16.5,NA,NA,5.1,NA,22.9,NA,NA,32.5,38.1,0,NA,NA
2008,27.9,NA,20.3,24.1,31.8,10.2,NA,60.2,NA,106.7,57.4,10.9,NA
2009,10.2,53.3,26.7,104.6,NA,53.3,35.6,55.9,44.2,47.8,26.7,50.8,NA
2010,55.9,22.9,NA,43.2,27.9,35.6,35.6,55.9,50.8,0,22.9,5.1,NA
2011,NA,NA,NA,NA,NA,NA,53.3,NA,NA,NA,NA,NA,NA
2012,NA,38.1,88.9,25.4,54.6,45.7,21.6,116.8,35.6,6.4,10.2,30.5,NA
2013,12.7,94,30.5,38.1,27.9,NA,NA,NA,15.2,11.7,73.7,30.5,NA
2014,12.7,28.4,33,53.3,NA,53.3,NA,63.5,101.6,33,50.8,82.6,NA
2015,38.1,NA,17.8,NA,NA,50.8,NA,17.8,NA,NA,NA,NA,NA
2016,NA,88.9,22.9,47,43.2,53.3,78.7,25.4,85.1,190.5,1.3,78.7,NA
2017,138.4,27.9,12.7,31.8,63.5,30.5,49.5,53.3,157.5,8.9,8.9,42.7,157.5
2018,22.9,20.3,19.1,25.4,15.2,61,71.1,45.7,20.3,24.1,22.9,NA,NA
2019,NA,NA,NA,NA,NA,NA,NA,32.5,22.9,111.8,50.8,76.2,NA
2020,33,27.9,85.9,99.1,77.5,33,25.4,38.1,38.1,61,34.3,25.4,99.1
2021,27.9,36.8,64.3,76.2,38.1,34.3,78.7,54.6,58.4,30.5,27.9,15.2,78.7
2022,38.1,15.2,15.2,25.4,15.2,53.3,81.3,53.3,11.4,30.5,38.1,22.9,81.3
2023,33,69.9,36.8,68.6,25.4,50.8,50.8,115.6,40.6,22.9,14,50.8,115.6
2024,31.2,50.8,35.6,43.2,33.3,58.4,53.3,222.3,71.1,3.8,76.2,23.6,222.3
2025,22.9,20.3,30.5,31.2,94,32.3,58.4,NA,NA,NA,NA,NA,NA
