year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1971,54.8,55.6,109.3,47.5,35.4,58.1,68.3,124,32.5,72.6,72.7,45.3,124
1972,89.1,65.5,44,29.5,49.5,92,45.3,49.6,42.7,42.5,62.3,53.6,92
1973,58.6,80.6,46.4,64.3,33,138.6,30.5,90.4,68.6,17.1,7.1,50.3,138.6
1974,29.4,61.3,29.1,53.6,27.4,25.7,27.9,83.6,135.4,3.6,36.3,43.4,135.4
1975,84,64.7,47.7,53.4,71.7,68.6,109.2,44.8,100.1,15.2,24.5,33.3,109.2
1976,64.3,33.8,58.5,3.8,86.4,81.5,70.9,13.7,65.5,55.4,49.3,75.8,86.4
1977,36.3,37.1,70.1,12.9,43.9,28.7,21.1,90,31.5,30.7,24.9,NA,NA
1978,80.5,12.7,34.1,48,53.1,21.3,68.9,35.6,19.9,26.4,56.6,61.7,80.5
1979,47,84.7,34.6,80.3,50,85.1,44.3,111.4,201.7,84.6,41.4,19,201.7
1980,40.9,43.4,104.2,57.6,76.4,36.9,95.2,37.6,85.9,96.6,24.8,20.8,104.2
1981,7.9,36.3,42.4,26.9,24.1,70.4,47.2,99.1,17.3,23.4,11,52.5,99.1
1982,85.2,46.2,23.4,49,17.9,53.9,56.1,34.8,61,28.7,11,58.5,85.2
1983,70.4,67.6,77.8,49.5,11.2,65,50.6,64.5,68.6,36.1,47.3,55.7,77.8
1984,47.8,40.9,66.8,46.3,110.5,96.5,164.3,93.7,8.6,24.2,17.2,23.6,164.3
1985,83.6,79.7,16.5,8.9,31.5,62,121.9,105.5,55.7,48.3,115.3,50.5,121.9
1986,16.3,54.9,55.9,14.2,27.4,51.1,23.8,25.4,20.8,62.5,39.4,28.1,62.5
1987,78.8,64.2,87.6,30.5,28,41.1,69.3,60.9,99.3,35,43,18.1,99.3
1988,50.6,27.2,37.1,47.5,15.7,36.3,43,121.4,112,25.7,16.8,34.8,121.4
1989,59.9,41.4,42.4,88.7,35.8,64.1,89.2,71.9,107.2,126.5,18.2,65.8,126.5
1990,38.4,40.7,29.3,29.3,38.6,37.7,37.8,63.5,14,321,29,22.6,321
1991,66,66,94.5,64.3,52.9,79,123.7,109.2,27.7,30.7,28.2,28,123.7
1992,36.6,56.9,25.4,66.6,31.7,76,29.8,125.4,80.8,56.1,149.6,64.1,149.6
1993,102.6,35.8,51.1,41.4,17,47.3,86.1,77,58.2,80.8,72.9,43.2,102.6
1994,37.1,34.3,61,27.9,12.4,124,117.4,72,67.3,126,38.6,57.9,126
1995,89.7,93.1,49,11.9,38.6,128.7,NA,246.2,58.2,43.5,43.2,45.9,NA
1996,53.2,15.7,35.1,47.5,66.5,24.1,28.4,61.5,7.9,133.1,17.3,28,133.1
1997,42.4,68.3,51.6,84.8,84.8,99.3,99,29.7,159.6,48.8,48.8,105.7,159.6
1998,58.7,65.3,78.3,55.9,107.7,36.1,28.7,40.3,135.2,14.4,12.5,36.1,135.2
1999,75.4,52.1,25.9,30.5,99.8,76.2,60.7,118.8,57.6,51.5,11.2,32.9,118.8
2000,49.1,20.8,61.3,22.8,7.4,62.4,88.9,40.9,176.3,0,45,19,176.3
2001,35.2,55.1,55.1,27.7,62.8,124.4,58,23.8,60,7.1,5.6,5.7,124.4
2002,21.3,50.8,44.1,39.1,41.1,39.8,69.3,117.1,63.8,39.7,56.7,35.6,117.1
2003,13.2,39.2,139.2,99.1,70.1,114,129,70.1,65.5,63,60.4,40.4,139.2
2004,75.9,81.8,15.3,43.1,37.3,87.1,87.6,40.7,83,78.7,82.4,34.3,87.6
2005,42.4,43.6,63.2,28.1,47,84.3,56.4,68.6,4.6,105.3,64.1,38.4,105.3
2006,44.5,46.8,57.9,36.8,35.8,107.1,64,72.4,66,26.7,41.7,77,107.1
2007,48.8,NA,NA,NA,8.3,NA,61,78.4,60,NA,NA,118.4,NA
2008,NA,57.7,23.7,NA,95.5,83.1,48.1,61.6,26.7,182.2,58.5,55.1,NA
2009,18.5,48,53.8,58.7,59.2,110.5,116.3,51.3,26.6,51.8,118.4,49.8,118.4
2010,86.8,32.3,55.1,15.8,52.5,93.7,89.6,94.3,61.4,23.6,17.3,22.1,94.3
2011,18.7,88.1,85.7,51.3,33.8,28.4,72.1,31.3,94.1,38.3,22.4,32.5,94.1
2012,37.6,38.3,74.2,46.9,145.9,158.6,124.9,55.4,35.3,36.5,31.8,57.6,158.6
2013,24.9,97,46.5,68.3,68.3,146.6,131.6,243.7,36.9,3.1,32.8,40.9,243.7
2014,37.9,41.5,50.6,78,NA,94,211,112.8,41.9,15.2,93.1,105,NA
2015,37.6,85.5,57.1,64.3,49.5,104.7,46.2,51.4,75.7,306.1,107.8,40.2,306.1
2016,23.6,101.1,32,70.1,84.1,84.4,67,41.5,186.9,188,7.2,63,188
2017,58.5,23.9,24.6,100.3,47.8,39.1,99.8,55.4,112.6,55.4,34.6,96,112.6
2018,21.8,25.2,16.3,55.9,114.1,48.2,55.9,78,85.1,86.1,51.8,42.9,114.1
2019,55.2,29.9,48.2,49.1,12.7,90.1,50.6,41.6,24.4,56.4,45.7,105.9,105.9
2020,40.9,79.7,71.9,46.4,85.7,79.4,105.7,101.7,114.6,29.7,134.4,42.2,134.4
2021,63.1,119.7,26.2,27,24.7,101.9,80.1,82.2,73.9,33.3,18.3,45.5,119.7
2022,129.3,19.9,80.7,107.1,54.2,44.2,133.8,77.9,59.7,60.2,39.3,52.1,133.8
2023,79.1,61.7,31,60.7,41.4,169.1,54.4,147.7,108.8,89.8,32,55.9,169.1
2024,62.2,50.9,68.4,30,15.7,54.8,83.6,204.5,106.4,30.7,229.3,29.5,229.3
2025,32,27.2,45.7,39.9,131.8,75.2,95.2,NA,NA,NA,NA,NA,NA
