year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1984,13.3,15,17.8,19.4,21.7,23.3,22.8,23.9,21.7,22.2,20,14.4,23.9
1985,17.8,18.9,15.6,20,21.7,25.6,22.8,23.3,23.3,22.8,20.6,18.9,25.6
1986,12.2,17.2,19.4,17.2,22.2,25.6,26.7,24.4,23.9,22.8,20.6,18.9,26.7
1987,12.8,8.9,17.2,18.3,21.1,24.4,25.6,29.4,23.9,16.1,18.9,17.2,29.4
1988,16.7,16.7,16.1,17.8,21.7,22.8,24.4,23.9,25,20,16.7,14.4,25
1989,16.1,17.2,17.8,18.9,22.2,22.8,23.9,24.4,22.8,23.3,18.3,12.8,24.4
1990,17.2,17.8,20,17.8,21.7,24.4,25,23.9,NA,22.2,16.7,17.2,NA
1991,16.7,15,18.9,20,23.3,23.9,24.4,24.4,22.8,18.3,16.1,18.9,24.4
1992,13.3,17.2,17.2,20,19.4,21.7,24.4,22.8,22.2,20,19.4,13.9,24.4
1993,16.1,8.9,16.1,16.1,19.4,22.8,24.4,23.9,22.8,18.3,18.3,8.3,24.4
1994,11.7,16.7,16.7,18.9,20,23.3,23.3,22.8,22.2,20.6,17.8,16.7,23.3
1995,11.1,17.8,15.6,18.9,22.2,22.8,24.4,25,22.2,25,19.4,14.4,25
1996,14.4,16.7,16.7,20,22.2,24.4,24.4,22.8,22.8,19.4,20,12.8,24.4
1997,15.6,17.8,17.8,17.8,19.4,22.2,24.4,25,23.9,19.4,17.2,12.8,25
1998,17.8,15,17.8,19.4,21.7,25,24.4,24.4,22.8,22.8,18.3,16.1,25
1999,15.6,14.4,13.3,20.6,NA,22.2,25,26.1,23.3,21.7,18.3,12.2,NA
2000,11.7,11.7,16.1,15.6,22.8,22.8,23.3,NA,23.9,20,17.2,10.6,NA
2001,11.7,15,16.7,18.3,20.6,22.2,23.9,NA,22.2,21.1,16.7,17.2,NA
2002,16.1,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,13.9,13.3,NA,17.2,NA,NA,NA,23.3,NA,NA,22.2,8.9,NA
2004,16.1,NA,18.3,19.4,NA,NA,NA,NA,23.9,NA,19.4,18.3,NA
2005,NA,14.4,16.1,17.8,NA,NA,NA,NA,21.7,NA,16.7,11.7,NA
2006,NA,13.3,NA,NA,NA,NA,NA,26.1,NA,NA,NA,17.8,NA
2007,15,13.9,NA,24.4,NA,NA,NA,25.6,NA,NA,14.4,17.8,NA
2008,16.7,14.4,13.3,17.8,NA,22.2,NA,23.9,22.8,20,18.9,17.8,NA
2009,14.4,13.3,15,16.7,NA,24.4,23.3,23.3,22.2,21.7,19.4,15,NA
2010,11.7,8.9,13.3,17.8,22.2,23.9,NA,NA,23.3,21.1,15,8.9,NA
2011,10,14.4,18.3,21.1,NA,24.4,NA,NA,25,NA,19.4,16.1,NA
2012,15.6,19.4,19.4,18.9,22.8,NA,NA,NA,23.9,22.8,NA,15.6,NA
2013,16.1,NA,13.3,NA,NA,NA,NA,NA,21.7,22.8,18.9,19.4,NA
2014,6.1,NA,NA,19.4,NA,NA,NA,22.8,NA,NA,NA,14.4,NA
2015,9.4,NA,17.2,NA,NA,24.4,NA,NA,NA,NA,NA,NA,NA
2016,NA,12.2,16.7,18.9,21.1,23.9,25,22.8,21.7,NA,17.8,15,NA
2017,16.7,15,17.2,22.2,21.1,NA,NA,NA,NA,NA,NA,NA,NA
2018,16.7,NA,NA,NA,22.2,NA,NA,NA,NA,NA,NA,NA,NA
2019,NA,NA,NA,NA,NA,NA,NA,NA,23.9,20.6,15.6,15.6,NA
2020,18.9,15.6,20,17.8,NA,24.4,24.4,25.6,23.9,22.8,23.3,15,NA
2021,18.9,14.4,17.8,17.2,20.6,23.3,23.9,23.9,22.8,22.2,13.9,19.4,23.9
2022,20,14.4,17.8,18.3,21.7,24.4,23.3,23.3,22.8,18.3,18.3,13.9,24.4
2023,13.9,18.3,20,18.9,20,24.4,24.4,24.4,22.2,18.3,16.7,17.8,24.4
2024,17.2,13.3,15,20,21.7,24.4,24.4,24.4,23.3,21.7,21.1,15,24.4
2025,8.9,14.4,16.7,20,21.1,23.9,24.4,NA,NA,NA,NA,NA,NA
