year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1987,2.38,2.77,8.41,7.89,14.79,19.9,20.78,21.16,18.26,6.91,7.19,2.23,11.17
1988,0.2,NA,5.37,9.24,12.89,15.78,20.35,21.3,19.25,8.42,7.35,0.66,NA
1989,6.15,4.74,8.27,9.58,13.96,19.42,20.6,20.52,19.67,13.21,6.51,NA,NA
1990,4.45,7.66,8.29,9.06,NA,18.36,21.15,20.6,16.89,13.12,5.94,5.93,NA
1991,5.09,4.25,8.39,13.07,18.48,18.41,21.64,21.14,17.75,11.34,4.59,4.16,12.36
1992,1.84,4.69,4.68,9.21,12.22,18.4,21.69,21.39,18.45,10.38,9.21,4.68,NA
1993,5.84,3.43,5.78,7.77,13.99,18.71,22.09,20.15,18.29,12.9,7.58,1.21,11.52
1994,0.78,4.28,8.26,10.06,13.06,19.87,NA,18.99,16.69,12.26,9.72,6.17,NA
1995,2.1,2.99,7.43,10.54,14.92,18.01,21.31,21.62,18.12,14.46,4.91,1.34,11.48
1996,1.37,2.15,3.9,8.76,14.93,17.18,20.54,19.07,15.64,9.85,4.1,1.22,9.9
1997,1.81,3.29,8.02,6.98,9.79,15.67,18.34,16.32,14.35,7.66,1.54,-0.39,8.66
1998,2.3,4.11,5.48,8.8,15.44,19.25,20.53,19.09,16.68,9.57,8.81,5.36,11.37
1999,1.88,3.53,3.18,12.76,12.74,18.06,20.73,20.76,15.25,10.29,NA,1.61,NA
2000,2.72,2.02,7.44,9.1,15.82,18.35,20.14,NA,NA,7.42,3.1,-2.46,NA
2001,-1.41,3.6,4.8,8.45,12.9,17.91,19.51,19.05,15.1,6.64,NA,3.61,NA
2002,0.26,0.34,5.53,11.44,10.94,16.6,18.92,NA,17.25,12.93,3,-1.54,NA
2003,-3.41,-0.12,6.42,7.16,12.64,15.83,17.2,17.46,NA,7.37,8.2,0.89,NA
2004,-0.04,3.87,5.13,8.09,14.5,18.81,18.91,NA,15.91,11.3,4.37,-1.77,NA
2005,-0.33,0.33,NA,4.98,NA,NA,16.92,16.55,13.25,NA,0.47,NA,NA
2006,NA,3.32,5.79,11.79,14.08,18.64,19.78,21.53,NA,9.52,5.41,5.24,NA
