year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1993,15.6,12.2,15.6,20.6,18.9,22.2,25,23.9,22.2,18.3,20.6,11.7,25
1994,11.7,15,18.9,18.3,22.2,23.3,NA,23.3,21.1,19.4,18.3,17.8,NA
1995,17.2,13.9,17.2,19.4,21.7,21.7,23.9,25,21.1,25,18.3,13.9,25
1996,13.9,12.8,16.7,16.7,21.7,22.2,23.3,21.7,22.8,26.7,13.3,15,26.7
1997,22.2,15,15.6,21.7,17.2,20.6,21.7,20,18.9,12.8,12.2,10.6,22.2
1998,14.4,14.4,24.4,18.3,21.1,26.1,24.4,22.8,21.1,20,21.1,15.6,26.1
1999,13.3,14.4,13.3,22.2,20.6,25.6,23.9,25,21.7,18.9,NA,12.8,NA
2000,11.1,11.7,15,15.6,24.4,22.8,36.1,NA,NA,17.8,16.7,7.8,NA
2001,11.1,12.8,14.4,16.1,20.6,22.2,29.4,23.3,20,19.4,NA,12.8,NA
2002,11.1,13.3,16.1,20,18.9,20,26.7,NA,20.6,18.9,17.8,10,NA
2003,10,11.1,12.2,13.9,17.8,23.3,19.4,19.4,NA,14.4,26.7,11.7,NA
2004,14.4,15,14.4,15.6,19.4,20.6,20.6,NA,22.2,16.1,15,13.9,NA
2005,13.9,12.8,NA,15.6,NA,NA,19.4,25.6,16.7,NA,11.1,NA,NA
2006,NA,15,16.1,18.9,22.2,22.8,23.9,23.3,NA,20,14.4,16.1,NA
2007,15.6,10.6,18.3,18.3,17.8,21.7,32.8,26.1,22.8,NA,17.2,15,NA
2008,13.3,12.8,15,20.6,24.4,20,21.7,23.3,21.1,17.8,15.6,12.8,24.4
2009,16.1,11.7,15,14.4,17.8,21.1,21.1,19.4,19.4,18.9,19.4,10.6,21.1
2010,8.3,5.6,11.1,19.4,27.8,33.3,25,25,21.7,21.7,15.6,10,33.3
2011,13.3,13.3,20.6,26.7,22.8,23.3,25,23.9,22.2,20.6,18.3,15.6,26.7
2012,15,NA,17.8,NA,20,21.7,23.3,21.7,21.7,21.1,NA,15,NA
2013,NA,10.6,NA,15.6,16.7,NA,20.6,21.1,20,NA,NA,15.6,NA
2014,12.8,12.8,13.3,17.8,23.3,19.4,20.6,20,19.4,17.8,NA,NA,NA
2015,NA,NA,14.4,17.2,17.2,24.4,20.6,20,NA,NA,NA,NA,NA
2016,NA,13.9,16.7,17.8,20,23.9,23.9,22.8,22.2,20,17.2,13.9,NA
2017,16.7,13.9,17.2,19.4,21.7,23.3,22.8,23.9,21.1,24.4,13.9,12.8,24.4
2018,15.6,16.1,13.9,16.1,22.8,22.8,23.3,22.2,23.3,NA,19.4,14.4,NA
2019,17.2,11.1,16.1,18.9,23.3,22.8,24.4,24.4,23.9,20.6,13.3,18.3,24.4
2020,18.3,17.2,17.2,17.8,21.7,NA,23.9,25,NA,NA,21.7,13.9,NA
2021,17.2,12.8,18.3,18.3,21.1,22.8,25.6,25,23.3,22.2,11.7,17.2,25.6
2022,18.3,13.9,18.3,17.8,23.3,25,25,25,24.4,17.8,19.4,14.4,25
2023,14.4,18.3,18.3,18.3,20,22.8,24.4,25.6,21.7,16.7,16.1,18.3,25.6
2024,15.6,15,15,17.8,22.2,25,25,25,23.9,20,20,15,25
2025,7.8,14.4,NA,19.4,22.8,23.3,23.9,NA,NA,NA,NA,NA,NA
